full_name,age,photoURL,player_team,games_played
WillieRioli,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296225.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,13.0
JarmanImpey,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296254.png?i10c=img.resize(scale_height:0.6),Hawthorn,16.0
DarcyGardiner,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296269.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,21.0
JamesTsitas,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296280.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,1.0
JakeKolodjashnij,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296291.png?i10c=img.resize(scale_height:0.6),Geelong Cats,23.0
BlakeAcres,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296294.png?i10c=img.resize(scale_height:0.6),Fremantle,20.0
DomSheed,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296296.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,1.0
JesseHogan,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296324.png?i10c=img.resize(scale_height:0.6),GWS Giants,18.0
OrazioFantasia,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296334.png?i10c=img.resize(scale_height:0.6),Port Adelaide,1.0
JoshKelly,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296347.png?i10c=img.resize(scale_height:0.6),GWS Giants,21.0
JackBillings,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296351.png?i10c=img.resize(scale_height:0.6),St Kilda,8.0
LukeMcDonald,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296355.png?i10c=img.resize(scale_height:0.6),North Melbourne,22.0
ChristianSalem,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296359.png?i10c=img.resize(scale_height:0.6),Melbourne,13.0
AlexNeal-Bullen,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296420.png?i10c=img.resize(scale_height:0.6),Melbourne,23.0
CallumWilkie,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296422.png?i10c=img.resize(scale_height:0.6),St Kilda,22.0
RobbieMcComb,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296588.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,15.0
MarkBlicavs,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296733.png?i10c=img.resize(scale_height:0.6),Geelong Cats,24.0
AaronHall,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296735.png?i10c=img.resize(scale_height:0.6),North Melbourne,11.0
MitchMcGovern,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297255.png?i10c=img.resize(scale_height:0.6),Carlton,7.0
KarlAmon,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297354.png?i10c=img.resize(scale_height:0.6),Port Adelaide,22.0
MarcusBontempelli,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297373.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,22.0
MattCrouch,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297401.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,11.0
TomCutler,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297406.png?i10c=img.resize(scale_height:0.6),Essendon,9.0
NickHind,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297452.png?i10c=img.resize(scale_height:0.6),Essendon,21.0
NickHolman,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297456.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,20.0
JakeKelly,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297473.png?i10c=img.resize(scale_height:0.6),Essendon,21.0
DanielMcStay,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297504.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,22.0
ReillyO'Brien,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297523.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,20.0
JamesSicily,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297566.png?i10c=img.resize(scale_height:0.6),Hawthorn,22.0
SamDurdin,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297767.png?i10c=img.resize(scale_height:0.6),Carlton,1.0
JamesHarmes,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297899.png?i10c=img.resize(scale_height:0.6),Melbourne,21.0
NicNewman,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/297907.png?i10c=img.resize(scale_height:0.6),Carlton,19.0
JeremyFinlayson,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298111.png?i10c=img.resize(scale_height:0.6),Port Adelaide,20.0
SamNaismith,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298144.png?i10c=img.resize(scale_height:0.6),Sydney Swans,0.0
TobyNankervis,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298174.png?i10c=img.resize(scale_height:0.6),Richmond,23.0
ChristianPetracca,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298210.png?i10c=img.resize(scale_height:0.6),Melbourne,24.0
DarcyFort,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298211.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,18.0
EdLangdon,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298264.png?i10c=img.resize(scale_height:0.6),Melbourne,23.0
DanielMcKenzie,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298265.png?i10c=img.resize(scale_height:0.6),St Kilda,12.0
LiamDuggan,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298268.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,20.0
ToukMiller,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298272.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,22.0
AngusBrayshaw,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298279.png?i10c=img.resize(scale_height:0.6),Melbourne,24.0
JaydenLaverde,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298280.png?i10c=img.resize(scale_height:0.6),Essendon,22.0
JakeLever,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298281.png?i10c=img.resize(scale_height:0.6),Melbourne,19.0
DarcyMoore,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298288.png?i10c=img.resize(scale_height:0.6),Collingwood,24.0
PeterWright,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298289.png?i10c=img.resize(scale_height:0.6),Essendon,22.0
MarcPittonet,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298290.png?i10c=img.resize(scale_height:0.6),Carlton,8.0
JacksonNelson,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298298.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,13.0
CalebMarchbank,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298302.png?i10c=img.resize(scale_height:0.6),Carlton,4.0
PaddyMcCartin,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298312.png?i10c=img.resize(scale_height:0.6),Sydney Swans,24.0
NakiaCockatoo,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298336.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,8.0
OlegMarkov,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298358.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,11.0
AlexPearce,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298409.png?i10c=img.resize(scale_height:0.6),Fremantle,21.0
BenDavis,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298417.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,5.0
BrandanParfitt,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298419.png?i10c=img.resize(scale_height:0.6),Geelong Cats,17.0
JadeGresham,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298421.png?i10c=img.resize(scale_height:0.6),St Kilda,18.0
CallumAh Chee,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298437.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,21.0
AlecWaterman,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298445.png?i10c=img.resize(scale_height:0.6),Essendon,8.0
ConnorBlakely,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298450.png?i10c=img.resize(scale_height:0.6),Fremantle,0.0
ShaneMcAdam,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298470.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,15.0
LachieWeller,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298524.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,11.0
IsaacHeeney,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298539.png?i10c=img.resize(scale_height:0.6),Sydney Swans,25.0
KyleLangford,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/298630.png?i10c=img.resize(scale_height:0.6),Essendon,9.0
TomBarrass,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990290.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,19.0
DarcyCameron,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990291.png?i10c=img.resize(scale_height:0.6),Collingwood,24.0
BrettTurner,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990377.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,0.0
WillSnelling,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990606.png?i10c=img.resize(scale_height:0.6),Essendon,8.0
CharlieCameron,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990609.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,25.0
PatrickCripps,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990704.png?i10c=img.resize(scale_height:0.6),Carlton,21.0
RoryLobb,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990740.png?i10c=img.resize(scale_height:0.6),Fremantle,21.0
AaronFrancis,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990816.png?i10c=img.resize(scale_height:0.6),Essendon,4.0
JackGraham,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990827.png?i10c=img.resize(scale_height:0.6),Richmond,20.0
JackHayes,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990840.png?i10c=img.resize(scale_height:0.6),St Kilda,5.0
WayneMilera,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990882.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,12.0
GregClark,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/990978.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,9.0
BillyFrampton,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/991773.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,6.0
DarcyByrne-Jones,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/991930.png?i10c=img.resize(scale_height:0.6),Port Adelaide,21.0
JasonCastagna,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/991933.png?i10c=img.resize(scale_height:0.6),Richmond,16.0
ZaineCordy,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/991939.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,14.0
WillHayes,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/991976.png?i10c=img.resize(scale_height:0.6),Carlton,2.0
ZakJones,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/991988.png?i10c=img.resize(scale_height:0.6),St Kilda,13.0
BraydenMaynard,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992010.png?i10c=img.resize(scale_height:0.6),Collingwood,23.0
GarrettMcDonagh,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992012.png?i10c=img.resize(scale_height:0.6),Essendon,0.0
ZachMerrett,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992016.png?i10c=img.resize(scale_height:0.6),Essendon,19.0
AnthonyScott,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992048.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,14.0
JaydenShort,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992049.png?i10c=img.resize(scale_height:0.6),Richmond,23.0
RoarkeSmith,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992054.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,10.0
SamSwitkowski,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992059.png?i10c=img.resize(scale_height:0.6),Fremantle,14.0
RyanBurton,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992128.png?i10c=img.resize(scale_height:0.6),Port Adelaide,22.0
JordanDawson,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992242.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,22.0
JordonSweet,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992330.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,6.0
BaileyWilliams,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992351.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,22.0
DanButler,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992374.png?i10c=img.resize(scale_height:0.6),St Kilda,19.0
DanielHowe,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992462.png?i10c=img.resize(scale_height:0.6),Hawthorn,9.0
RowanMarshall,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992468.png?i10c=img.resize(scale_height:0.6),St Kilda,21.0
OscarMcDonald,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992472.png?i10c=img.resize(scale_height:0.6),Carlton,2.0
KayneTurner,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992499.png?i10c=img.resize(scale_height:0.6),North Melbourne,17.0
BraydonPreuss,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992644.png?i10c=img.resize(scale_height:0.6),GWS Giants,10.0
JakeAarts,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992786.png?i10c=img.resize(scale_height:0.6),Richmond,7.0
HarryHimmelberg,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993107.png?i10c=img.resize(scale_height:0.6),GWS Giants,22.0
DougalHoward,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993480.png?i10c=img.resize(scale_height:0.6),St Kilda,17.0
MarlionPickett,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993771.png?i10c=img.resize(scale_height:0.6),Richmond,19.0
BlakeHardwick,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993794.png?i10c=img.resize(scale_height:0.6),Hawthorn,22.0
DavidCuningham,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993795.png?i10c=img.resize(scale_height:0.6),Carlton,0.0
TomWilson,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993797.png?i10c=img.resize(scale_height:0.6),Collingwood,3.0
BraydenFiorini,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993799.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,14.0
SamWeideman,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993806.png?i10c=img.resize(scale_height:0.6),Melbourne,10.0
DarcyTucker,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993816.png?i10c=img.resize(scale_height:0.6),Fremantle,14.0
DarcyParish,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993817.png?i10c=img.resize(scale_height:0.6),Essendon,16.0
TomCole,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993820.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,0.0
RhysMathieson,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993828.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,10.0
JacobWeitering,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993832.png?i10c=img.resize(scale_height:0.6),Carlton,18.0
JoshDunkley,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993834.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,23.0
SamSkinner,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993836.png?i10c=img.resize(scale_height:0.6),Port Adelaide,2.0
JoshSchache,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993841.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,7.0
MattFlynn,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993902.png?i10c=img.resize(scale_height:0.6),GWS Giants,12.0
JacobHopper,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993903.png?i10c=img.resize(scale_height:0.6),GWS Giants,7.0
CallumMills,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993905.png?i10c=img.resize(scale_height:0.6),Sydney Swans,25.0
BenLong,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993917.png?i10c=img.resize(scale_height:0.6),St Kilda,19.0
BenKeays,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993946.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,22.0
EricHipwood,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993953.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,17.0
SamPowell-Pepper,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993979.png?i10c=img.resize(scale_height:0.6),Port Adelaide,22.0
ShaiBolton,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993993.png?i10c=img.resize(scale_height:0.6),Richmond,23.0
JySimpkin,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993998.png?i10c=img.resize(scale_height:0.6),North Melbourne,21.0
MabiorChol,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994077.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,22.0
JordanDe Goey,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994185.png?i10c=img.resize(scale_height:0.6),Collingwood,19.0
DanHouston,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994295.png?i10c=img.resize(scale_height:0.6),Port Adelaide,21.0
JaydenHunt,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994385.png?i10c=img.resize(scale_height:0.6),Melbourne,20.0
TomAtkins,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994386.png?i10c=img.resize(scale_height:0.6),Geelong Cats,25.0
JackSinclair,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994389.png?i10c=img.resize(scale_height:0.6),St Kilda,22.0
SamPetrevski-Seton,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994539.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,14.0
RileyBonner,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/994599.png?i10c=img.resize(scale_height:0.6),Port Adelaide,17.0
HarrisAndrews,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996059.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,24.0
MattGuelfi,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996232.png?i10c=img.resize(scale_height:0.6),Essendon,20.0
RyanClarke,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996442.png?i10c=img.resize(scale_height:0.6),Sydney Swans,14.0
DarcyMacpherson,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996464.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,10.0
TobyMcLean,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996483.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,2.0
TomPhillips,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996487.png?i10c=img.resize(scale_height:0.6),Hawthorn,4.0
JakeWaterman,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996554.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,20.0
EthanHughes,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996580.png?i10c=img.resize(scale_height:0.6),Fremantle,6.0
JakeFlorenca,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996603.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,1.0
ClaytonOliver,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996701.png?i10c=img.resize(scale_height:0.6),Melbourne,23.0
MitchCox,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996707.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,0.0
BaileyDale,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996708.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,23.0
CharlieCurnow,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996731.png?i10c=img.resize(scale_height:0.6),Carlton,22.0
LewisMelican,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996743.png?i10c=img.resize(scale_height:0.6),Sydney Swans,0.0
TomPapley,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/996765.png?i10c=img.resize(scale_height:0.6),Sydney Swans,19.0
BrennanCox,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997033.png?i10c=img.resize(scale_height:0.6),Fremantle,23.0
MasonRedman,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997078.png?i10c=img.resize(scale_height:0.6),Essendon,20.0
WillHayward,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997100.png?i10c=img.resize(scale_height:0.6),Sydney Swans,25.0
PeterLadhams,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997142.png?i10c=img.resize(scale_height:0.6),Sydney Swans,11.0
AndrewMcPherson,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997206.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,1.0
TysonStengle,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997230.png?i10c=img.resize(scale_height:0.6),Geelong Cats,25.0
NathanKreuger,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997254.png?i10c=img.resize(scale_height:0.6),Collingwood,5.0
LewisYoung,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997316.png?i10c=img.resize(scale_height:0.6),Carlton,19.0
